GEOID,B19013_001E,SUMLEVEL,ST,COUNTY,BLKGRP,COMPONENT,NAME,TRACT,,,
15000US060376014022,51528,150,6,37,2,0,Block Group 2, Census Tract 6014.02, Los Angeles County, California,601402
15000US060376014023,50385,150,6,37,3,0,Block Group 3, Census Tract 6014.02, Los Angeles County, California,601402
15000US060376014024,54861,150,6,37,4,0,Block Group 4, Census Tract 6014.02, Los Angeles County, California,601402
15000US060376015011,42563,150,6,37,1,0,Block Group 1, Census Tract 6015.01, Los Angeles County, California,601501
15000US060376015012,31912,150,6,37,2,0,Block Group 2, Census Tract 6015.01, Los Angeles County, California,601501
15000US060376015021,36786,150,6,37,1,0,Block Group 1, Census Tract 6015.02, Los Angeles County, California,601502
15000US060376015022,25833,150,6,37,2,0,Block Group 2, Census Tract 6015.02, Los Angeles County, California,601502
15000US060376016001,52857,150,6,37,1,0,Block Group 1, Census Tract 6016, Los Angeles County, California,601600
15000US060376016002,40061,150,6,37,2,0,Block Group 2, Census Tract 6016, Los Angeles County, California,601600
15000US060376016003,23056,150,6,37,3,0,Block Group 3, Census Tract 6016, Los Angeles County, California,601600
15000US060376017001,39271,150,6,37,1,0,Block Group 1, Census Tract 6017, Los Angeles County, California,601700
15000US060376017002,26050,150,6,37,2,0,Block Group 2, Census Tract 6017, Los Angeles County, California,601700
15000US060376017003,30144,150,6,37,3,0,Block Group 3, Census Tract 6017, Los Angeles County, California,601700
15000US060376017004,50833,150,6,37,4,0,Block Group 4, Census Tract 6017, Los Angeles County, California,601700
15000US060376018011,29805,150,6,37,1,0,Block Group 1, Census Tract 6018.01, Los Angeles County, California,601801
15000US060376018012,31458,150,6,37,2,0,Block Group 2, Census Tract 6018.01, Los Angeles County, California,601801
15000US060376018021,57163,150,6,37,1,0,Block Group 1, Census Tract 6018.02, Los Angeles County, California,601802
15000US060376018022,35313,150,6,37,2,0,Block Group 2, Census Tract 6018.02, Los Angeles County, California,601802
15000US060376019001,31927,150,6,37,1,0,Block Group 1, Census Tract 6019, Los Angeles County, California,601900
15000US060376019002,36548,150,6,37,2,0,Block Group 2, Census Tract 6019, Los Angeles County, California,601900
15000US060376020021,21442,150,6,37,1,0,Block Group 1, Census Tract 6020.02, Los Angeles County, California,602002
15000US060376020022,51600,150,6,37,2,0,Block Group 2, Census Tract 6020.02, Los Angeles County, California,602002
15000US060376020031,35714,150,6,37,1,0,Block Group 1, Census Tract 6020.03, Los Angeles County, California,602003
15000US060376020032,36591,150,6,37,2,0,Block Group 2, Census Tract 6020.03, Los Angeles County, California,602003
15000US060376020041,53750,150,6,37,1,0,Block Group 1, Census Tract 6020.04, Los Angeles County, California,602004
15000US060376020042,39141,150,6,37,2,0,Block Group 2, Census Tract 6020.04, Los Angeles County, California,602004
15000US060376021031,27194,150,6,37,1,0,Block Group 1, Census Tract 6021.03, Los Angeles County, California,602103
15000US060376021032,31735,150,6,37,2,0,Block Group 2, Census Tract 6021.03, Los Angeles County, California,602103
15000US060376021033,39112,150,6,37,3,0,Block Group 3, Census Tract 6021.03, Los Angeles County, California,602103
15000US060376021041,43000,150,6,37,1,0,Block Group 1, Census Tract 6021.04, Los Angeles County, California,602104
15000US060376021042,41900,150,6,37,2,0,Block Group 2, Census Tract 6021.04, Los Angeles County, California,602104
15000US060376021051,54333,150,6,37,1,0,Block Group 1, Census Tract 6021.05, Los Angeles County, California,602105
15000US060376021052,33683,150,6,37,2,0,Block Group 2, Census Tract 6021.05, Los Angeles County, California,602105
15000US060376021053,44128,150,6,37,3,0,Block Group 3, Census Tract 6021.05, Los Angeles County, California,602105
15000US060376021061,42055,150,6,37,1,0,Block Group 1, Census Tract 6021.06, Los Angeles County, California,602106
15000US060376021062,49531,150,6,37,2,0,Block Group 2, Census Tract 6021.06, Los Angeles County, California,602106
15000US060376021063,72214,150,6,37,3,0,Block Group 3, Census Tract 6021.06, Los Angeles County, California,602106
15000US060376022001,87750,150,6,37,1,0,Block Group 1, Census Tract 6022, Los Angeles County, California,602200
15000US060376022002,64866,150,6,37,2,0,Block Group 2, Census Tract 6022, Los Angeles County, California,602200
15000US060376022003,44213,150,6,37,3,0,Block Group 3, Census Tract 6022, Los Angeles County, California,602200
15000US060376022004,98070,150,6,37,4,0,Block Group 4, Census Tract 6022, Los Angeles County, California,602200
15000US060376022005,36875,150,6,37,5,0,Block Group 5, Census Tract 6022, Los Angeles County, California,602200
15000US060376023011,85288,150,6,37,1,0,Block Group 1, Census Tract 6023.01, Los Angeles County, California,602301
15000US060376023012,42246,150,6,37,2,0,Block Group 2, Census Tract 6023.01, Los Angeles County, California,602301
15000US060376023013,92036,150,6,37,3,0,Block Group 3, Census Tract 6023.01, Los Angeles County, California,602301
15000US060376023014,84850,150,6,37,4,0,Block Group 4, Census Tract 6023.01, Los Angeles County, California,602301
15000US060376023015,79653,150,6,37,5,0,Block Group 5, Census Tract 6023.01, Los Angeles County, California,602301
15000US060376023021,113750,150,6,37,1,0,Block Group 1, Census Tract 6023.02, Los Angeles County, California,602302
15000US060376023022,127384,150,6,37,2,0,Block Group 2, Census Tract 6023.02, Los Angeles County, California,602302
15000US060376023023,76100,150,6,37,3,0,Block Group 3, Census Tract 6023.02, Los Angeles County, California,602302
15000US060376023024,142721,150,6,37,4,0,Block Group 4, Census Tract 6023.02, Los Angeles County, California,602302
15000US060376024021,43110,150,6,37,1,0,Block Group 1, Census Tract 6024.02, Los Angeles County, California,602402
15000US060376024022,44076,150,6,37,2,0,Block Group 2, Census Tract 6024.02, Los Angeles County, California,602402
15000US060376024023,50227,150,6,37,3,0,Block Group 3, Census Tract 6024.02, Los Angeles County, California,602402
15000US060376024024,58304,150,6,37,4,0,Block Group 4, Census Tract 6024.02, Los Angeles County, California,602402
15000US060376024025,67230,150,6,37,5,0,Block Group 5, Census Tract 6024.02, Los Angeles County, California,602402
15000US060376024026,82917,150,6,37,6,0,Block Group 6, Census Tract 6024.02, Los Angeles County, California,602402
15000US060376024031,43604,150,6,37,1,0,Block Group 1, Census Tract 6024.03, Los Angeles County, California,602403
15000US060376024032,48906,150,6,37,2,0,Block Group 2, Census Tract 6024.03, Los Angeles County, California,602403
15000US060376024033,49815,150,6,37,3,0,Block Group 3, Census Tract 6024.03, Los Angeles County, California,602403
15000US060376024041,48654,150,6,37,1,0,Block Group 1, Census Tract 6024.04, Los Angeles County, California,602404
15000US060376024042,36250,150,6,37,2,0,Block Group 2, Census Tract 6024.04, Los Angeles County, California,602404
15000US060376024043,52500,150,6,37,3,0,Block Group 3, Census Tract 6024.04, Los Angeles County, California,602404
15000US060376025041,41516,150,6,37,1,0,Block Group 1, Census Tract 6025.04, Los Angeles County, California,602504
15000US060376025042,37865,150,6,37,2,0,Block Group 2, Census Tract 6025.04, Los Angeles County, California,602504
15000US060376025051,34551,150,6,37,1,0,Block Group 1, Census Tract 6025.05, Los Angeles County, California,602505
15000US060376025052,35893,150,6,37,2,0,Block Group 2, Census Tract 6025.05, Los Angeles County, California,602505
15000US060376025061,52782,150,6,37,1,0,Block Group 1, Census Tract 6025.06, Los Angeles County, California,602506
15000US060376025062,40523,150,6,37,2,0,Block Group 2, Census Tract 6025.06, Los Angeles County, California,602506
15000US060376025071,42802,150,6,37,1,0,Block Group 1, Census Tract 6025.07, Los Angeles County, California,602507
15000US060376025072,34417,150,6,37,2,0,Block Group 2, Census Tract 6025.07, Los Angeles County, California,602507
15000US060376025081,51683,150,6,37,1,0,Block Group 1, Census Tract 6025.08, Los Angeles County, California,602508
15000US060376025082,46473,150,6,37,2,0,Block Group 2, Census Tract 6025.08, Los Angeles County, California,602508
15000US060376025083,36750,150,6,37,3,0,Block Group 3, Census Tract 6025.08, Los Angeles County, California,602508
15000US060376025084,27232,150,6,37,4,0,Block Group 4, Census Tract 6025.08, Los Angeles County, California,602508
15000US060376025091,57014,150,6,37,1,0,Block Group 1, Census Tract 6025.09, Los Angeles County, California,602509
15000US060376025092,56250,150,6,37,2,0,Block Group 2, Census Tract 6025.09, Los Angeles County, California,602509
15000US060376025093,28750,150,6,37,3,0,Block Group 3, Census Tract 6025.09, Los Angeles County, California,602509
15000US060376025094,34440,150,6,37,4,0,Block Group 4, Census Tract 6025.09, Los Angeles County, California,602509
15000US060376026001,34542,150,6,37,1,0,Block Group 1, Census Tract 6026, Los Angeles County, California,602600
15000US060376026002,48628,150,6,37,2,0,Block Group 2, Census Tract 6026, Los Angeles County, California,602600
15000US060376026003,37000,150,6,37,3,0,Block Group 3, Census Tract 6026, Los Angeles County, California,602600
15000US060376026004,62396,150,6,37,4,0,Block Group 4, Census Tract 6026, Los Angeles County, California,602600
15000US060376026005,81618,150,6,37,5,0,Block Group 5, Census Tract 6026, Los Angeles County, California,602600
15000US060376026006,37372,150,6,37,6,0,Block Group 6, Census Tract 6026, Los Angeles County, California,602600
15000US060376026007,47125,150,6,37,7,0,Block Group 7, Census Tract 6026, Los Angeles County, California,602600
15000US060376027001,90455,150,6,37,1,0,Block Group 1, Census Tract 6027, Los Angeles County, California,602700
15000US060376027002,62885,150,6,37,2,0,Block Group 2, Census Tract 6027, Los Angeles County, California,602700
15000US060376027003,69891,150,6,37,3,0,Block Group 3, Census Tract 6027, Los Angeles County, California,602700
15000US060376027004,58472,150,6,37,4,0,Block Group 4, Census Tract 6027, Los Angeles County, California,602700
15000US060376028011,30870,150,6,37,1,0,Block Group 1, Census Tract 6028.01, Los Angeles County, California,602801
15000US060376028012,29274,150,6,37,2,0,Block Group 2, Census Tract 6028.01, Los Angeles County, California,602801
15000US060376028021,53566,150,6,37,1,0,Block Group 1, Census Tract 6028.02, Los Angeles County, California,602802
15000US060376028022,38393,150,6,37,2,0,Block Group 2, Census Tract 6028.02, Los Angeles County, California,602802
15000US060376028023,50284,150,6,37,3,0,Block Group 3, Census Tract 6028.02, Los Angeles County, California,602802
15000US060376028024,27311,150,6,37,4,0,Block Group 4, Census Tract 6028.02, Los Angeles County, California,602802
15000US060376029001,30125,150,6,37,1,0,Block Group 1, Census Tract 6029, Los Angeles County, California,602900
15000US060376029002,43472,150,6,37,2,0,Block Group 2, Census Tract 6029, Los Angeles County, California,602900
15000US060376029003,57228,150,6,37,3,0,Block Group 3, Census Tract 6029, Los Angeles County, California,602900
15000US060376030011,22488,150,6,37,1,0,Block Group 1, Census Tract 6030.01, Los Angeles County, California,603001
15000US060376030012,41875,150,6,37,2,0,Block Group 2, Census Tract 6030.01, Los Angeles County, California,603001
15000US060376030013,41866,150,6,37,3,0,Block Group 3, Census Tract 6030.01, Los Angeles County, California,603001
15000US060376030014,48581,150,6,37,4,0,Block Group 4, Census Tract 6030.01, Los Angeles County, California,603001
15000US060376030041,46778,150,6,37,1,0,Block Group 1, Census Tract 6030.04, Los Angeles County, California,603004
15000US060376030051,25129,150,6,37,1,0,Block Group 1, Census Tract 6030.05, Los Angeles County, California,603005
15000US060376030052,36161,150,6,37,2,0,Block Group 2, Census Tract 6030.05, Los Angeles County, California,603005
15000US060376030053,48599,150,6,37,3,0,Block Group 3, Census Tract 6030.05, Los Angeles County, California,603005
15000US060376030061,50323,150,6,37,1,0,Block Group 1, Census Tract 6030.06, Los Angeles County, California,603006
15000US060376030062,34615,150,6,37,2,0,Block Group 2, Census Tract 6030.06, Los Angeles County, California,603006
15000US060376031011,53618,150,6,37,1,0,Block Group 1, Census Tract 6031.01, Los Angeles County, California,603101
15000US060376031012,59397,150,6,37,2,0,Block Group 2, Census Tract 6031.01, Los Angeles County, California,603101
15000US060376031013,63106,150,6,37,3,0,Block Group 3, Census Tract 6031.01, Los Angeles County, California,603101
15000US060376031021,41731,150,6,37,1,0,Block Group 1, Census Tract 6031.02, Los Angeles County, California,603102
15000US060376031022,49792,150,6,37,2,0,Block Group 2, Census Tract 6031.02, Los Angeles County, California,603102
15000US060376031023,29265,150,6,37,3,0,Block Group 3, Census Tract 6031.02, Los Angeles County, California,603102
15000US060376032001,54394,150,6,37,1,0,Block Group 1, Census Tract 6032, Los Angeles County, California,603200
15000US060376032002,41967,150,6,37,2,0,Block Group 2, Census Tract 6032, Los Angeles County, California,603200
15000US060376032003,74432,150,6,37,3,0,Block Group 3, Census Tract 6032, Los Angeles County, California,603200
15000US060376033011,53274,150,6,37,1,0,Block Group 1, Census Tract 6033.01, Los Angeles County, California,603301
15000US060376033012,51250,150,6,37,2,0,Block Group 2, Census Tract 6033.01, Los Angeles County, California,603301
15000US060376033013,34646,150,6,37,3,0,Block Group 3, Census Tract 6033.01, Los Angeles County, California,603301
15000US060376033021,76250,150,6,37,1,0,Block Group 1, Census Tract 6033.02, Los Angeles County, California,603302
15000US060376033022,48393,150,6,37,2,0,Block Group 2, Census Tract 6033.02, Los Angeles County, California,603302
15000US060376033023,24236,150,6,37,3,0,Block Group 3, Census Tract 6033.02, Los Angeles County, California,603302
15000US060376034001,42944,150,6,37,1,0,Block Group 1, Census Tract 6034, Los Angeles County, California,603400
15000US060376034002,53839,150,6,37,2,0,Block Group 2, Census Tract 6034, Los Angeles County, California,603400
15000US060376034003,46740,150,6,37,3,0,Block Group 3, Census Tract 6034, Los Angeles County, California,603400
15000US060376035001,63276,150,6,37,1,0,Block Group 1, Census Tract 6035, Los Angeles County, California,603500
15000US060376035002,76705,150,6,37,2,0,Block Group 2, Census Tract 6035, Los Angeles County, California,603500
15000US060376035003,64053,150,6,37,3,0,Block Group 3, Census Tract 6035, Los Angeles County, California,603500
15000US060376036001,73571,150,6,37,1,0,Block Group 1, Census Tract 6036, Los Angeles County, California,603600
15000US060376036002,116944,150,6,37,2,0,Block Group 2, Census Tract 6036, Los Angeles County, California,603600
15000US060376036003,78795,150,6,37,3,0,Block Group 3, Census Tract 6036, Los Angeles County, California,603600
15000US060376037021,60500,150,6,37,1,0,Block Group 1, Census Tract 6037.02, Los Angeles County, California,603702
15000US060376037022,82321,150,6,37,2,0,Block Group 2, Census Tract 6037.02, Los Angeles County, California,603702
15000US060376037023,64871,150,6,37,3,0,Block Group 3, Census Tract 6037.02, Los Angeles County, California,603702
15000US060376037024,79950,150,6,37,4,0,Block Group 4, Census Tract 6037.02, Los Angeles County, California,603702
15000US060376037031,85238,150,6,37,1,0,Block Group 1, Census Tract 6037.03, Los Angeles County, California,603703
15000US060376037032,80948,150,6,37,2,0,Block Group 2, Census Tract 6037.03, Los Angeles County, California,603703
15000US060376037033,86058,150,6,37,3,0,Block Group 3, Census Tract 6037.03, Los Angeles County, California,603703
15000US060376037041,42152,150,6,37,1,0,Block Group 1, Census Tract 6037.04, Los Angeles County, California,603704
15000US060376037042,42740,150,6,37,2,0,Block Group 2, Census Tract 6037.04, Los Angeles County, California,603704
15000US060376037043,31375,150,6,37,3,0,Block Group 3, Census Tract 6037.04, Los Angeles County, California,603704
15000US060376038011,50389,150,6,37,1,0,Block Group 1, Census Tract 6038.01, Los Angeles County, California,603801
15000US060376038012,45774,150,6,37,2,0,Block Group 2, Census Tract 6038.01, Los Angeles County, California,603801
15000US060376038013,58029,150,6,37,3,0,Block Group 3, Census Tract 6038.01, Los Angeles County, California,603801
15000US060376038021,45128,150,6,37,1,0,Block Group 1, Census Tract 6038.02, Los Angeles County, California,603802
15000US060376038022,48393,150,6,37,2,0,Block Group 2, Census Tract 6038.02, Los Angeles County, California,603802
15000US060376039001,46389,150,6,37,1,0,Block Group 1, Census Tract 6039, Los Angeles County, California,603900
15000US060376039002,64444,150,6,37,2,0,Block Group 2, Census Tract 6039, Los Angeles County, California,603900
15000US060376039003,29554,150,6,37,3,0,Block Group 3, Census Tract 6039, Los Angeles County, California,603900
15000US060376039004,41250,150,6,37,4,0,Block Group 4, Census Tract 6039, Los Angeles County, California,603900
15000US060376039005,73198,150,6,37,5,0,Block Group 5, Census Tract 6039, Los Angeles County, California,603900
15000US060376039006,44615,150,6,37,6,0,Block Group 6, Census Tract 6039, Los Angeles County, California,603900
15000US060376040011,35038,150,6,37,1,0,Block Group 1, Census Tract 6040.01, Los Angeles County, California,604001
15000US060376040012,46250,150,6,37,2,0,Block Group 2, Census Tract 6040.01, Los Angeles County, California,604001
15000US060376040013,32000,150,6,37,3,0,Block Group 3, Census Tract 6040.01, Los Angeles County, California,604001
15000US060376040021,64875,150,6,37,1,0,Block Group 1, Census Tract 6040.02, Los Angeles County, California,604002
15000US060376040022,55946,150,6,37,2,0,Block Group 2, Census Tract 6040.02, Los Angeles County, California,604002
15000US060376040023,61250,150,6,37,3,0,Block Group 3, Census Tract 6040.02, Los Angeles County, California,604002
15000US060376040024,41913,150,6,37,4,0,Block Group 4, Census Tract 6040.02, Los Angeles County, California,604002
15000US060376041001,51000,150,6,37,1,0,Block Group 1, Census Tract 6041, Los Angeles County, California,604100
15000US060376041002,65673,150,6,37,2,0,Block Group 2, Census Tract 6041, Los Angeles County, California,604100
15000US060376041003,48291,150,6,37,3,0,Block Group 3, Census Tract 6041, Los Angeles County, California,604100
15000US060376041004,45000,150,6,37,4,0,Block Group 4, Census Tract 6041, Los Angeles County, California,604100
15000US060376041005,55153,150,6,37,5,0,Block Group 5, Census Tract 6041, Los Angeles County, California,604100
15000US060376099001,64821,150,6,37,1,0,Block Group 1, Census Tract 6099, Los Angeles County, California,609900
15000US060376099002,50769,150,6,37,2,0,Block Group 2, Census Tract 6099, Los Angeles County, California,609900
15000US060376200011,99205,150,6,37,1,0,Block Group 1, Census Tract 6200.01, Los Angeles County, California,620001
15000US060376200012,85850,150,6,37,2,0,Block Group 2, Census Tract 6200.01, Los Angeles County, California,620001
15000US060376200013,96571,150,6,37,3,0,Block Group 3, Census Tract 6200.01, Los Angeles County, California,620001
15000US060376200021,75408,150,6,37,1,0,Block Group 1, Census Tract 6200.02, Los Angeles County, California,620002
15000US060376200022,73641,150,6,37,2,0,Block Group 2, Census Tract 6200.02, Los Angeles County, California,620002
15000US060376200023,63500,150,6,37,3,0,Block Group 3, Census Tract 6200.02, Los Angeles County, California,620002
15000US060376201011,113298,150,6,37,1,0,Block Group 1, Census Tract 6201.01, Los Angeles County, California,620101
15000US060376201012,71250,150,6,37,2,0,Block Group 2, Census Tract 6201.01, Los Angeles County, California,620101
15000US060376201013,87170,150,6,37,3,0,Block Group 3, Census Tract 6201.01, Los Angeles County, California,620101
15000US060376201021,73750,150,6,37,1,0,Block Group 1, Census Tract 6201.02, Los Angeles County, California,620102
15000US060376201022,80204,150,6,37,2,0,Block Group 2, Census Tract 6201.02, Los Angeles County, California,620102
15000US060376201023,86452,150,6,37,3,0,Block Group 3, Census Tract 6201.02, Los Angeles County, California,620102
15000US060376202011,118438,150,6,37,1,0,Block Group 1, Census Tract 6202.01, Los Angeles County, California,620201
15000US060376202012,150625,150,6,37,2,0,Block Group 2, Census Tract 6202.01, Los Angeles County, California,620201
15000US060376203011,151176,150,6,37,1,0,Block Group 1, Census Tract 6203.01, Los Angeles County, California,620301
15000US060376203012,250001,150,6,37,2,0,Block Group 2, Census Tract 6203.01, Los Angeles County, California,620301
15000US060376203013,101830,150,6,37,3,0,Block Group 3, Census Tract 6203.01, Los Angeles County, California,620301
15000US060376203014,214250,150,6,37,4,0,Block Group 4, Census Tract 6203.01, Los Angeles County, California,620301
15000US060376203031,177163,150,6,37,1,0,Block Group 1, Census Tract 6203.03, Los Angeles County, California,620303
15000US060376203032,248750,150,6,37,2,0,Block Group 2, Census Tract 6203.03, Los Angeles County, California,620303
15000US060376203033,120577,150,6,37,3,0,Block Group 3, Census Tract 6203.03, Los Angeles County, California,620303
15000US060376203034,114554,150,6,37,4,0,Block Group 4, Census Tract 6203.03, Los Angeles County, California,620303
15000US060376203051,137672,150,6,37,1,0,Block Group 1, Census Tract 6203.05, Los Angeles County, California,620305
15000US060376203052,128837,150,6,37,2,0,Block Group 2, Census Tract 6203.05, Los Angeles County, California,620305
15000US060376203053,96458,150,6,37,3,0,Block Group 3, Census Tract 6203.05, Los Angeles County, California,620305
15000US060376203054,115147,150,6,37,4,0,Block Group 4, Census Tract 6203.05, Los Angeles County, California,620305
15000US060376203055,149398,150,6,37,5,0,Block Group 5, Census Tract 6203.05, Los Angeles County, California,620305
15000US060376203056,164167,150,6,37,6,0,Block Group 6, Census Tract 6203.05, Los Angeles County, California,620305
15000US060376203057,125128,150,6,37,7,0,Block Group 7, Census Tract 6203.05, Los Angeles County, California,620305
15000US060376204001,127656,150,6,37,1,0,Block Group 1, Census Tract 6204, Los Angeles County, California,620400
15000US060376204002,164667,150,6,37,2,0,Block Group 2, Census Tract 6204, Los Angeles County, California,620400
15000US060376204003,108872,150,6,37,3,0,Block Group 3, Census Tract 6204, Los Angeles County, California,620400
15000US060376204004,126625,150,6,37,4,0,Block Group 4, Census Tract 6204, Los Angeles County, California,620400
15000US060376205011,142000,150,6,37,1,0,Block Group 1, Census Tract 6205.01, Los Angeles County, California,620501
15000US060376205012,110658,150,6,37,2,0,Block Group 2, Census Tract 6205.01, Los Angeles County, California,620501
15000US060376205013,116912,150,6,37,3,0,Block Group 3, Census Tract 6205.01, Los Angeles County, California,620501
15000US060376205014,155833,150,6,37,4,0,Block Group 4, Census Tract 6205.01, Los Angeles County, California,620501
15000US060376205015,130709,150,6,37,5,0,Block Group 5, Census Tract 6205.01, Los Angeles County, California,620501
15000US060376205016,121429,150,6,37,6,0,Block Group 6, Census Tract 6205.01, Los Angeles County, California,620501
15000US060376205211,68036,150,6,37,1,0,Block Group 1, Census Tract 6205.21, Los Angeles County, California,620521
15000US060376205212,64676,150,6,37,2,0,Block Group 2, Census Tract 6205.21, Los Angeles County, California,620521
15000US060376205213,77563,150,6,37,3,0,Block Group 3, Census Tract 6205.21, Los Angeles County, California,620521
15000US060376205214,151000,150,6,37,4,0,Block Group 4, Census Tract 6205.21, Los Angeles County, California,620521
15000US060376205221,64028,150,6,37,1,0,Block Group 1, Census Tract 6205.22, Los Angeles County, California,620522
15000US060376205222,116343,150,6,37,2,0,Block Group 2, Census Tract 6205.22, Los Angeles County, California,620522
15000US060376205223,99625,150,6,37,3,0,Block Group 3, Census Tract 6205.22, Los Angeles County, California,620522
15000US060376206011,80076,150,6,37,1,0,Block Group 1, Census Tract 6206.01, Los Angeles County, California,620601
15000US060376206012,124413,150,6,37,2,0,Block Group 2, Census Tract 6206.01, Los Angeles County, California,620601
15000US060376206013,78542,150,6,37,3,0,Block Group 3, Census Tract 6206.01, Los Angeles County, California,620601
15000US060376206014,84890,150,6,37,4,0,Block Group 4, Census Tract 6206.01, Los Angeles County, California,620601
15000US060376206021,94625,150,6,37,1,0,Block Group 1, Census Tract 6206.02, Los Angeles County, California,620602
15000US060376206022,84280,150,6,37,2,0,Block Group 2, Census Tract 6206.02, Los Angeles County, California,620602
15000US060376206023,68059,150,6,37,3,0,Block Group 3, Census Tract 6206.02, Los Angeles County, California,620602
15000US060376206024,98750,150,6,37,4,0,Block Group 4, Census Tract 6206.02, Los Angeles County, California,620602
15000US060376206025,159531,150,6,37,5,0,Block Group 5, Census Tract 6206.02, Los Angeles County, California,620602
15000US060376207011,100430,150,6,37,1,0,Block Group 1, Census Tract 6207.01, Los Angeles County, California,620701
15000US060376207012,80472,150,6,37,2,0,Block Group 2, Census Tract 6207.01, Los Angeles County, California,620701
15000US060376207013,142685,150,6,37,3,0,Block Group 3, Census Tract 6207.01, Los Angeles County, California,620701
15000US060376207014,140357,150,6,37,4,0,Block Group 4, Census Tract 6207.01, Los Angeles County, California,620701
15000US060376207021,130438,150,6,37,1,0,Block Group 1, Census Tract 6207.02, Los Angeles County, California,620702
15000US060376207022,84335,150,6,37,2,0,Block Group 2, Census Tract 6207.02, Los Angeles County, California,620702
15000US060376207023,104750,150,6,37,3,0,Block Group 3, Census Tract 6207.02, Los Angeles County, California,620702
15000US060376207024,107530,150,6,37,4,0,Block Group 4, Census Tract 6207.02, Los Angeles County, California,620702
15000US060376207025,163667,150,6,37,5,0,Block Group 5, Census Tract 6207.02, Los Angeles County, California,620702
15000US060376208001,145906,150,6,37,1,0,Block Group 1, Census Tract 6208, Los Angeles County, California,620800
15000US060376208002,149464,150,6,37,2,0,Block Group 2, Census Tract 6208, Los Angeles County, California,620800
15000US060376208003,162750,150,6,37,3,0,Block Group 3, Census Tract 6208, Los Angeles County, California,620800
15000US060376208004,141518,150,6,37,4,0,Block Group 4, Census Tract 6208, Los Angeles County, California,620800
15000US060376208005,137750,150,6,37,5,0,Block Group 5, Census Tract 6208, Los Angeles County, California,620800
15000US060376208006,129543,150,6,37,6,0,Block Group 6, Census Tract 6208, Los Angeles County, California,620800
15000US060376208007,155756,150,6,37,7,0,Block Group 7, Census Tract 6208, Los Angeles County, California,620800
15000US060376208008,123750,150,6,37,8,0,Block Group 8, Census Tract 6208, Los Angeles County, California,620800
15000US060376209011,239896,150,6,37,1,0,Block Group 1, Census Tract 6209.01, Los Angeles County, California,620901
15000US060376209012,184375,150,6,37,2,0,Block Group 2, Census Tract 6209.01, Los Angeles County, California,620901
15000US060376209013,99609,150,6,37,3,0,Block Group 3, Census Tract 6209.01, Los Angeles County, California,620901
15000US060376209041,52339,150,6,37,1,0,Block Group 1, Census Tract 6209.04, Los Angeles County, California,620904
15000US060376209042,114797,150,6,37,2,0,Block Group 2, Census Tract 6209.04, Los Angeles County, California,620904
15000US060376209043,177875,150,6,37,3,0,Block Group 3, Census Tract 6209.04, Los Angeles County, California,620904
15000US060376209044,203393,150,6,37,4,0,Block Group 4, Census Tract 6209.04, Los Angeles County, California,620904
15000US060376210011,108107,150,6,37,1,0,Block Group 1, Census Tract 6210.01, Los Angeles County, California,621001
15000US060376210012,118750,150,6,37,2,0,Block Group 2, Census Tract 6210.01, Los Angeles County, California,621001
15000US060376210021,106962,150,6,37,1,0,Block Group 1, Census Tract 6210.02, Los Angeles County, California,621002
15000US060376210041,108092,150,6,37,1,0,Block Group 1, Census Tract 6210.04, Los Angeles County, California,621004
15000US060376210042,70667,150,6,37,2,0,Block Group 2, Census Tract 6210.04, Los Angeles County, California,621004
15000US060376210043,148864,150,6,37,3,0,Block Group 3, Census Tract 6210.04, Los Angeles County, California,621004
15000US060376210044,79527,150,6,37,4,0,Block Group 4, Census Tract 6210.04, Los Angeles County, California,621004
15000US060376210045,92021,150,6,37,5,0,Block Group 5, Census Tract 6210.04, Los Angeles County, California,621004
15000US060376211021,109243,150,6,37,1,0,Block Group 1, Census Tract 6211.02, Los Angeles County, California,621102
15000US060376211022,108902,150,6,37,2,0,Block Group 2, Census Tract 6211.02, Los Angeles County, California,621102
15000US060376211041,105481,150,6,37,1,0,Block Group 1, Census Tract 6211.04, Los Angeles County, California,621104
15000US060376211042,66585,150,6,37,2,0,Block Group 2, Census Tract 6211.04, Los Angeles County, California,621104
15000US060376211043,67336,150,6,37,3,0,Block Group 3, Census Tract 6211.04, Los Angeles County, California,621104
15000US060376211044,97004,150,6,37,4,0,Block Group 4, Census Tract 6211.04, Los Angeles County, California,621104
15000US060376211045,80194,150,6,37,5,0,Block Group 5, Census Tract 6211.04, Los Angeles County, California,621104
15000US060376212011,107532,150,6,37,1,0,Block Group 1, Census Tract 6212.01, Los Angeles County, California,621201
15000US060376212012,125500,150,6,37,2,0,Block Group 2, Census Tract 6212.01, Los Angeles County, California,621201
15000US060376212013,130394,150,6,37,3,0,Block Group 3, Census Tract 6212.01, Los Angeles County, California,621201
15000US060376212041,62900,150,6,37,1,0,Block Group 1, Census Tract 6212.04, Los Angeles County, California,621204
15000US060376212042,50268,150,6,37,2,0,Block Group 2, Census Tract 6212.04, Los Angeles County, California,621204
15000US060376213011,85672,150,6,37,1,0,Block Group 1, Census Tract 6213.01, Los Angeles County, California,621301
15000US060376213012,88462,150,6,37,2,0,Block Group 2, Census Tract 6213.01, Los Angeles County, California,621301
15000US060376213013,106750,150,6,37,3,0,Block Group 3, Census Tract 6213.01, Los Angeles County, California,621301
